423.104
242.919
149.451
116.521
493.357
339.242
513.643
325.258
220.46
158.745
679.292
150.833
305.685
356.981
816.249
308.746
402.357
328.317
133.287
224.918
158.926
290.705
226.483
322.748
383.353
480.815
285.714
217.152
81.872
208.505
716.263
404.646
199.676
487.837
211.229
211.841
139.112
61.286
166.63
87.104
114.807
38.008
118.009
67.693
106.477
58.141
93.873
79.908
93.781
84.272
78.852
43.353
54.233
45.736
