1.31
0.929
0.391
0.621
0.357
0.813
0.75
0.425
0.495
0.675
0.309
0.357
0.628
0.481
0.202
0.425
0.255
0.968
0.35
0.839
0.463
0.396
0.429
0.18
0.455
0.832
0.115
0.645
0.185
0.544
0.091
0.861
0.336
0.502
0.236
0.665
0.43
0.47
0.481
0.456
0.934
0.822
0.274
0.653
0.357
0.317
0.29
0.769
0.379
0.572
0.315
0.664
0.518
0.487
0.6
0.653
0.95
0.49
0.562
0.124
0.36
1.026
0.114
0.288
0.906
0.355
0.202
0.551
0.562
0.355
